User-ID;ISBN;Book-Rating;Favorite;Bought
131046;067972947X;0;0;0
131046;068484897X;0;0;0
131046;069601145X;0;0;0
131046;074345300X;0;0;0
131046;077832060X;0;0;0
131046;038550926X;0;0;0
131046;042510107X;0;0;0
131046;044023655X;0;0;0
131046;044023719X;0;0;0
131046;044177542X;0;0;0
131046;051512608X;0;0;0
131046;055325040X;0;0;0
131046;055329539X;0;0;0
131046;067162461X;0;0;0
131046;067165764X;0;0;0
131046;078971020X;0;0;0
131046;084993785X;0;0;0
131108;044661064X;0;0;0
131126;034539139X;4;0;0
131126;842974469X;0;0;0
131126;843392480X;0;0;0
131126;958704049X;7;0;0
131154;006019149X;0;0;0
131126;842641284X;0;0;0
131126;846630679X;9;0;0
131126;848460229X;7;0;0
131126;849550166X;10;0;0
131154;015636090X;0;0;0
131154;051512463X;7;0;0
131046;157866005X;0;0;0
131046;155166898X;0;0;0
131057;014029628X;10;0;0
131126;840101445X;9;0;0
131126;844507296X;0;0;0
131108;080213825X;0;0;0
131126;006052510X;0;0;0
131126;006093008X;10;0;0
131126;849535473X;9;0;0
131126;950491036X;10;0;0
131126;987102746X;0;0;0
131126;842044202X;8;0;0
131126;842542092X;10;0;0
131126;842610892X;7;0;0
131126;843392057X;0;0;0
131126;843970660X;8;0;0
131126;847901654X;8;0;0
131154;044098761X;10;0;0
131363;006105691X;8;0;0
131181;055334949X;0;0;0
131260;034543479X;5;0;0
131182;014028009X;10;0;0
131260;034536743X;0;0;0
131441;226401699X;0;0;0
131441;226600378X;10;0;0
131476;060980720X;0;0;0
131437;039575514X;9;0;0
131441;055252526X;0;0;0
131441;207038165X;0;0;0
131441;207070761X;0;0;0
131476;186448523X;0;0;0
131510;014017737X;0;0;0
131510;184195425X;10;0;0
131441;207042670x;0;0;0
131441;229031465X;0;0;0
131441;207036240X;0;0;0
131510;044023722X;0;0;0
131476;188184708X;0;0;0
131558;068484267X;0;0;0
131678;074343627X;0;0;0
131686;051513449X;0;0;0
131678;185326086X;7;0;0
131686;006251069X;5;0;0
131686;031287216X;7;0;0
131686;039913607X;0;0;0
131686;081180464X;0;0;0
131686;007065123X;0;0;0
131686;088029261X;5;0;0
131678;080410882X;0;0;0
131855;000649840X;0;0;0
131855;000716226X;4;0;0
131913;185326556X;0;0;0
131913;220500185X;0;0;0
131951;039592720X;5;0;0
131855;074323152X;0;0;0
131855;076790592X;8;0;0
131913;349960244X;0;0;0
131877;042510107X;3;0;0
131913;052348058X;8;0;0
131913;349911223X;0;0;0
131894;055309999X;7;0;0
131913;067161794X;0;0;0
131913;067973547X;0;0;0
132157;080410946X;0;0;0
132166;037570504X;0;0;0
132133;044023722X;0;0;0
132081;034545104X;0;0;0
132022;089693859X;0;0;0
132026;038549677X;7;0;0
132166;076790382X;0;0;0
132290;060980619X;8;0;0
132190;034541005X;8;0;0
132500;340414791X;0;0;0
132500;342670255X;0;0;0
132522;067172262X;10;0;0
132500;344205396X;9;0;0
132500;345308974X;8;0;0
132500;345318663X;0;0;0
132500;342670174X;7;0;0
132500;344241539X;8;0;0
132500;344272161X;0;0;0
132522;087406290X;10;0;0
132582;185326153X;6;0;0
132500;345309221X;8;0;0
132500;345319893X;5;0;0
132513;039592720X;0;0;0
132522;059043439X;9;0;0
132531;014131110X;0;0;0
132677;074325547X;7;0;0
132687;068484270X;0;0;0
132687;006019992X;0;0;0
132901;043935806X;8;0;0
132930;067168390X;10;0;0
132935;186450062X;0;0;0
132978;037550883X;8;0;0
133059;888274129X;6;0;0
133166;050552354X;10;0;0
132930;067976397X;9;0;0
132930;096723820X;6;0;0
132960;076790382X;0;0;0
132981;015636090X;0;0;0
133038;038531700X;8;0;0
133062;847039830X;0;0;0
133166;051513449X;7;0;0
133228;051513399X;0;0;0
133235;074343627X;0;0;0
133296;006104234X;0;0;0
133296;055358264X;0;0;0
133296;074346737X;0;0;0
133296;155166271X;0;0;0
133296;037324343X;0;0;0
133296;038081076X;7;0;0
133296;051513452X;10;0;0
133296;155166822X;0;0;0
133296;155166870X;0;0;0
133333;349926210X;8;0;0
132930;037570910X;8;0;0
132901;055323336X;5;0;0
132930;074322535X;8;0;0
132981;006098824X;0;0;0
132996;044021145X;0;0;0
133037;006440630X;0;0;0
133046;038079487X;0;0;0
133166;051513452X;0;0;0
133225;086316157X;8;0;0
133235;034545104X;0;0;0
133296;006109921X;0;0;0
133296;042511984X;0;0;0
133296;067100767X;10;0;0
133296;067164257X;10;0;0
133296;038072751X;0;0;0
133296;051513449X;10;0;0
133296;067103992X;10;0;0
133296;155166576X;0;0;0
133416;067179356X;0;0;0
133416;067155302X;0;0;0
133418;067150987X;0;0;0
133458;207038845X;7;0;0
133500;067088300X;0;0;0
133416;051512463X;7;0;0
133418;014023313X;0;0;0
133424;842397197X;0;0;0
133482;359610792X;0;0;0
133462;080410882X;6;0;0
133689;044011585X;8;0;0
133689;059032165X;0;0;0
133747;006440613X;0;0;0
133689;055356773X;0;0;0
133689;067160063X;0;0;0
133689;084392389X;0;0;0
133706;067155302X;0;0;0
133747;014007600X;9;0;0
133747;031205436X;0;0;0
133747;034543739X;0;0;0
133747;038503007X;0;0;0
133747;039305196X;0;0;0
133747;044021789X;0;0;0
133747;044022313X;0;0;0
133747;006000780X;0;0;0
133747;006097530X;0;0;0
133747;006098824X;6;0;0
133747;014018936X;7;0;0
133747;034536208X;0;0;0
133747;037570101X;8;0;0
133747;044023512X;0;0;0
133747;055309999X;0;0;0
133747;067162301X;0;0;0
133747;039304632X;8;0;0
133747;059046955X;0;0;0
133689;037370741X;0;0;0
133689;037382503X;0;0;0
133689;037383280X;0;0;0
133689;044013272X;8;0;0
133689;055309999X;0;0;0
133706;042510687X;0;0;0
133689;038072118X;0;0;0
133689;038531292X;0;0;0
133689;044023722X;0;0;0
133689;055302888X;0;0;0
133689;067081458X;0;0;0
133706;044021145X;8;0;0
133747;006000438X;0;0;0
133747;014028009X;0;0;0
133747;014034893X;9;0;0
133747;014071491X;0;0;0
133747;014130636X;4;0;0
133747;031213441X;0;0;0
133747;031245645X;0;0;0
133738;044137154X;0;0;0
133744;067088300X;6;0;0
133747;006092988X;0;0;0
133747;014013168X;0;0;0
133747;014025241X;0;0;0
133747;014027281X;0;0;0
133747;014100018X;8;0;0
133747;038531258X;0;0;0
133747;038548934X;0;0;0
133747;038572179X;0;0;0
133747;039475767X;0;0;0
133747;042516313X;8;0;0
133747;059035342X;0;0;0
133747;037582233X;0;0;0
133747;044991190X;7;0;0
133747;067166641X;0;0;0
133747;068484477X;0;0;0
133747;076270070X;0;0;0
133747;078640860X;0;0;0
133747;078670621X;0;0;0
133771;014011369X;0;0;0
133747;067944811X;0;0;0
133747;067976402X;8;0;0
133747;067978120X;0;0;0
133747;074320218X;0;0;0
133747;074322616X;0;0;0
133747;080215140X;0;0;0
133747;080410753X;0;0;0
133747;087226209X;8;0;0
133747;089471838X;0;0;0
133747;096788957X;0;0;0
133747;067972267X;0;0;0
133747;067972785X;0;0;0
133747;067976268X;0;0;0
133747;080213825X;4;0;0
133747;080410526X;8;0;0
133747;087795108X;0;0;0
133747;156584145X;0;0;0
133747;157322930X;0;0;0
133786;044021145X;9;0;0
133851;344244974X;7;0;0
133860;037570504X;0;0;0
133747;067973709X;0;0;0
133747;067977260X;0;0;0
133747;068480154X;9;0;0
133747;080411109X;0;0;0
133747;140003065X;0;0;0
133764;067102423X;0;0;0
133846;006093090X;8;0;0
133846;014014773X;10;0;0
133905;038079828X;0;0;0
133933;193156146X;9;0;0
133935;038529929X;5;0;0
133885;057119771X;1;0;0
133935;081257995X;0;0;0
133935;156619315X;6;0;0
133935;034540727X;8;0;0
133935;039914563X;0;0;0
134005;067976402X;0;0;0
134005;059035342X;9;0;0
134137;002863649X;10;0;0
134137;068485080X;0;0;0
134225;068484477X;0;0;0
134247;034540288X;0;0;0
134247;038073009X;0;0;0
134247;044023722X;0;0;0
134247;055356451X;0;0;0
134137;034543711X;8;0;0
134225;044651862X;0;0;0
134247;034541389X;0;0;0
134247;051512558X;0;0;0
134247;042516019X;0;0;0
134247;044661064X;0;0;0
134311;038531258X;9;0;0
134311;080411918X;9;0;0
134434;849595107X;8;0;0
134434;950491036X;0;0;0
134434;950511446X;7;0;0
134434;950731332X;0;0;0
134467;042511774X;0;0;0
134434;034536676X;7;0;0
134434;037550186X;7;0;0
134434;846630259X;0;0;0
134434;849550152X;6;0;0
134311;044023722X;9;0;0
134408;059033123X;7;0;0
134434;034544227X;0;0;0
134282;225314424X;9;0;0
134311;039454689X;9;0;0
134347;014230218X;0;0;0
134347;067152044X;8;0;0
134347;067188414X;8;0;0
134397;038572179X;0;0;0
134419;031205436X;8;0;0
134434;044023722X;6;0;0
134434;840804866X;6;0;0
134434;067974567X;7;0;0
134434;846630679X;8;0;0
134434;958704049X;7;0;0
134467;189206524X;8;0;0
134487;344272161X;5;0;0
134556;840803684X;0;0;0
134556;950072040X;10;0;0
134556;006093008X;0;0;0
134556;840800154X;0;0;0
134621;208070379X;5;0;0
134621;225302743X;0;0;0
134556;060980149X;0;0;0
134556;074347712X;0;0;0
134556;968150108X;10;0;0
134516;034544227X;0;0;0
134516;061328125X;0;0;0
134556;038070613X;9;0;0
134556;840801207X;0;0;0
134556;950491036X;10;0;0
134621;225305156X;0;0;0
134639;354836229X;0;0;0
134684;042516098X;8;0;0
134705;059035342X;9;0;0
134761;067102423X;0;0;0
134784;067088796X;9;0;0
134784;067179227X;0;0;0
134784;080410753X;0;0;0
134837;014062029X;5;0;0
134837;014062080X;6;0;0
134837;014043108X;10;0;0
134784;076790382X;0;0;0
134784;034536029X;0;0;0
134784;157324161X;0;0;0
134828;059055252X;0;0;0
134808;014030438X;9;0;0
134837;014003711X;7;0;0
134837;014018547X;6;0;0
134837;014058501X;6;0;0
134837;014062225X;0;0;0
134837;044651652X;7;0;0
134837;967978388X;0;0;0
134968;325720597X;0;0;0
134968;325720714X;0;0;0
135045;034536676X;0;0;0
135045;014250047X;0;0;0
135045;033033784X;0;0;0
135045;034543319X;0;0;0
135045;034539092X;7;0;0
135045;034539657X;9;0;0
135045;038531891X;0;0;0
135045;042514951X;0;0;0
135045;044021145X;8;0;0
135045;044022859X;0;0;0
134837;080410753X;6;0;0
134837;059035342X;0;0;0
134963;043936213X;0;0;0
134968;340414645X;0;0;0
135045;014023828X;0;0;0
135045;014100374X;0;0;0
135045;031205436X;0;0;0
135045;034082607X;0;0;0
134968;349222539X;0;0;0
135045;014028009X;0;0;0
135045;019212305X;0;0;0
135045;034540288X;8;0;0
135045;034544177X;0;0;0
135045;034545104X;0;0;0
135045;044022103X;0;0;0
135045;044022165X;0;0;0
135045;034538430X;0;0;0
135045;038531972X;0;0;0
135045;038550926X;0;0;0
135045;042513699X;0;0;0
135045;044651652X;0;0;0
135045;052594527X;0;0;0
135045;055328777X;0;0;0
135045;080410753X;0;0;0
135045;093841058X;0;0;0
135045;155661618X;0;0;0
135064;034536676X;0;0;0
135045;055321229X;0;0;0
135045;059035342X;10;0;0
135045;060961004X;0;0;0
135045;068482440X;0;0;0
135045;068482955X;0;0;0
135045;068484477X;0;0;0
135045;068485970X;0;0;0
135045;074342297X;0;0;0
135045;081296683X;0;0;0
135045;081296814X;0;0;0
135045;088730866X;0;0;0
135064;006105111X;0;0;0
135045;060960225X;0;0;0
135045;067102731X;0;0;0
135045;081121155X;0;0;0
135045;084395275X;0;0;0
135045;088184201X;0;0;0
135045;089471838X;0;0;0
135045;089529737X;0;0;0
135045;068971310X;8;0;0
135045;078601539X;0;0;0
135064;055357910X;6;0;0
135110;033048205X;7;0;0
135265;037316923X;0;0;0
135265;037316937X;5;0;0
135265;037317179X;0;0;0
135265;037319658X;5;0;0
135265;037321832X;0;0;0
135265;037322592X;5;0;0
135265;037348481X;0;0;0
135265;037361361X;0;0;0
135265;037307865X;0;0;0
135265;037352028X;0;0;0
135265;037369136X;7;0;0
135265;037376510X;0;0;0
135265;037316274X;0;0;0
135265;037316954X;0;0;0
135265;037305744X;6;0;0
135265;037316775X;0;0;0
135265;037316971X;7;0;0
135265;037319630X;0;0;0
135265;037324519X;0;0;0
135265;037324536X;0;0;0
135265;037351218X;8;0;0
135265;037376488X;7;0;0
135265;037379097X;8;0;0
135265;037324522X;0;0;0
135265;037327212X;8;0;0
135265;037328991X;0;0;0
135265;037361358X;0;0;0
135265;037376524X;7;0;0
135265;037382193X;5;0;0
135265;037383568X;8;0;0
135265;038550120X;0;0;0
135265;044652087X;7;0;0
135265;055357213X;9;0;0
135265;037382176X;4;0;0
135265;037383473X;5;0;0
135265;067102681X;7;0;0
135277;229030137X;0;0;0
135277;286424392X;0;0;0
135280;187825751X;0;0;0
135294;158062104X;0;0;0
135265;037382159X;6;0;0
135265;055329959X;9;0;0
135265;189132702X;0;0;0
135265;037382162X;7;0;0
135265;055358457X;8;0;0
135265;067086014X;0;0;0
135265;074341229X;0;0;0
135265;078600472X;0;0;0
135265;082494092X;9;0;0
135277;207040370X;0;0;0
135280;037570910X;0;0;0
135294;044011585X;0;0;0
135294;044021422X;0;0;0
135277;207071392X;0;0;0
135277;226612269X;0;0;0
135294;044021145X;0;0;0
135351;055338242X;4;0;0
135351;067150987X;0;0;0
135351;014100018X;7;0;0
135351;080411188X;7;0;0
135411;140003163X;6;0;0
135446;068814151X;0;0;0
135351;074341232X;0;0;0
135351;140003180X;9;0;0
135411;080505104X;6;0;0
135411;006000438X;4;0;0
135458;035233617X;0;0;0
135458;038081918X;0;0;0
135458;038531437X;0;0;0
135458;006053821X;0;0;0
135458;044661257X;0;0;0
135458;044922046X;0;0;0
135458;034541389X;0;0;0
135458;037380203X;0;0;0
135458;038572179X;0;0;0
135458;043942089X;0;0;0
135458;044661100X;0;0;0
135458;081257558X;0;0;0
135458;088038672X;10;0;0
135458;078688861X;0;0;0
135458;014018998X;0;0;0
135458;034541215X;0;0;0
135458;037582345X;0;0;0
135458;044022425X;10;0;0
135458;044100069X;0;0;0
135458;051513449x;0;0;0
135458;055357549X;0;0;0
135458;067168454X;0;0;0
135458;081257639X;4;0;0
135458;044022179X;0;0;0
135458;044661193X;0;0;0
135458;067091021X;0;0;0
135458;067103619X;0;0;0
135458;088038901X;0;0;0
135473;055357468X;0;0;0
135624;014081793X;0;0;0
135653;006016848X;8;0;0
135624;014018094X;0;0;0
135673;055328942X;8;0;0
135703;044020562X;0;0;0
135703;067168454X;9;0;0
135703;002542730X;0;0;0
135703;038079439X;0;0;0
135653;031091843X;10;0;0
135665;038532720X;7;0;0
135624;014018371X;0;0;0
135625;014062144X;0;0;0
135625;159413023X;0;0;0
135677;842064627X;0;0;0
135703;044017161X;0;0;0
135703;031227999X;0;0;0
135776;034536208X;9;0;0
135776;039475185X;6;0;0
135776;055326026X;0;0;0
135785;044011585X;8;0;0
135785;055358099X;9;0;0
135821;038529929X;7;0;0
135847;038531292X;10;0;0
135855;084233596X;10;0;0
135872;037575718X;7;0;0
135902;060056682X;0;0;0
135974;013473257X;0;0;0
135902;189939835X;0;0;0
135957;080411935X;5;0;0
135957;156315238X;0;0;0
135785;051511331X;0;0;0
135776;014027166X;9;0;0
135872;006092988X;0;0;0
135902;094538341X;0;0;0
135911;027300235X;8;0;0
135974;006091565X;0;0;0
135996;042517400X;7;0;0
136006;067144834X;0;0;0
136097;140271291X;0;0;0
136136;080411918X;0;0;0
136061;081296666X;7;0;0
136122;034541389X;0;0;0
136136;034541389X;6;0;0
136037;052166618X;5;0;0
136130;055321246X;8;0;0
136213;034528643X;7;0;0
136213;067165361X;7;0;0
136234;031218008X;0;0;0
136234;037570504X;0;0;0
136237;042513525X;10;0;0
136237;044021422X;0;0;0
136237;044651862X;0;0;0
136237;034538430X;0;0;0
136237;042511273X;0;0;0
136237;044022103X;0;0;0
136252;042517400X;0;0;0
136252;042519082X;0;0;0
136252;044661257X;8;0;0
136252;051510566X;0;0;0
136252;055356305X;0;0;0
136252;055357275X;0;0;0
136252;006109028X;0;0;0
136252;015668568X;10;0;0
136252;044020271X;0;0;0
136252;044022442X;0;0;0
136237;034539657X;0;0;0
136252;015200405X;0;0;0
136252;031210491X;0;0;0
136237;055356272X;0;0;0
136240;006621016X;0;0;0
136240;034525290X;0;0;0
136240;051513628X;0;0;0
136252;044048474X;0;0;0
136252;006101351X;8;0;0
136252;037581177X;0;0;0
136252;051512012X;0;0;0
136252;051513239X;0;0;0
136252;055328035X;0;0;0
136252;067168518X;0;0;0
136313;039914126X;0;0;0
136313;067940693X;7;0;0
136252;080410753X;0;0;0
136252;081425022X;0;0;0
136252;155850477X;0;0;0
136252;158898608X;0;0;0
136313;082800563X;8;0;0
136291;067175145X;0;0;0
136291;158820801X;10;0;0
136303;048627263X;1;0;0
136313;006016848X;6;0;0
136313;044652087X;9;0;0
136313;068483376X;0;0;0
136252;084395096X;0;0;0
136313;038078243X;0;0;0
136313;044920460X;0;0;0
136313;081631053X;8;0;0
136313;155513338X;9;0;0
136362;037351137X;7;0;0
136371;015670160X;4;0;0
136362;037315190X;0;0;0
136362;006104024X;5;0;0
136396;044023722X;0;0;0
136425;037371176X;9;0;0
136465;067172262X;10;0;0
136465;006016848X;0;0;0
136465;048626873X;5;0;0
136465;055337933X;0;0;0
136386;844803046X;0;0;0
136465;038547458X;7;0;0
136465;059046485X;0;0;0
136465;034540047X;0;0;0
136509;006092411X;0;0;0
136509;039592720X;0;0;0
136509;006091565X;0;0;0
136509;037542220X;0;0;0
136509;078670005X;0;0;0
136585;222613459X;0;0;0
136619;157866005X;0;0;0
136509;039595617X;0;0;0
136509;052594642X;0;0;0
136509;078670490X;0;0;0
136509;140004832X;0;0;0
136491;034068948X;0;0;0
136491;043935806X;9;0;0
136509;037541309X;0;0;0
136509;038550120X;0;0;0
136579;843480901X;0;0;0
136747;033037401X;10;0;0
136747;078686351X;8;0;0
136829;067081458X;2;0;0
136829;067082982X;0;0;0
136939;207040935X;8;0;0
136687;884590184X;10;0;0
136773;068802405X;9;0;0
136905;847223682X;10;0;0
136667;067102423X;0;0;0
136710;225314911X;7;0;0
136791;034543739X;7;0;0
136703;067103331X;0;0;0
136829;055357289X;0;0;0
136905;840149964X;6;0;0
136905;843392043X;6;0;0
136923;042516313X;6;0;0
137082;044024126X;10;0;0
137082;076006069X;0;0;0
137190;014027927X;6;0;0
137190;207042670X;0;0;0
137190;207040689X;7;0;0
137190;226401699X;6;0;0
137190;226605547X;5;0;0
137190;229030624X;6;0;0
137279;067103927X;0;0;0
137336;044100069X;0;0;0
137348;849550152X;0;0;0
137384;221102288x;0;0;0
137222;067187778X;10;0;0
137336;034538699X;0;0;0
137336;155110198X;0;0;0
137348;843220773X;0;0;0
137384;226611140X;0;0;0
137336;078942391X;7;0;0
137348;840801207X;0;0;0
137348;842399760X;0;0;0
137208;014023313x;0;0;0
137336;030710009X;0;0;0
137336;067179566X;9;0;0
137336;155821688X;10;0;0
137384;202025462X;10;0;0
137397;202025462X;0;0;0
137397;207038165X;0;0;0
137397;208070768X;0;0;0
137397;273664610X;6;0;0
137437;044023476X;8;0;0
137480;037307638X;0;0;0
137437;037575699X;8;0;0
137437;038531230X;0;0;0
137437;051510566X;0;0;0
137480;037370870X;0;0;0
137524;080490135X;0;0;0
137392;081120068X;10;0;0
137397;226612269X;7;0;0
137397;207036612X;0;0;0
137397;220311018X;0;0;0
137437;014009623X;8;0;0
137437;226609243X;8;0;0
137480;037370934X;0;0;0
137480;076456644X;0;0;0
137524;193212800X;5;0;0
137537;014200023X;0;0;0
137587;039552105X;8;0;0
137587;039470178X;0;0;0
137589;006016767X;0;0;0
137589;020140821X;0;0;0
137589;014005829X;0;0;0
137589;037540208X;0;0;0
137589;037570504X;7;0;0
137589;039304016X;0;0;0
137589;039447970X;0;0;0
137589;044022165X;0;0;0
137589;044022330X;0;0;0
137589;048627263X;8;0;0
137589;067168390X;0;0;0
137589;091563001X;10;0;0
137589;055327063X;0;0;0
137589;055338015X;8;0;0
137589;068416325X;0;0;0
137589;094202401X;9;0;0
137587;014004387X;0;0;0
137589;006109918X;0;0;0
137589;038542471X;7;0;0
137587;068484477X;0;0;0
137587;080213341X;8;0;0
137589;006098824X;7;0;0
137589;038072118X;8;0;0
137589;044021145X;8;0;0
137589;067003293X;0;0;0
137589;067164646X;0;0;0
137589;081297106X;0;0;0
137589;044023722X;0;0;0
137589;055315186X;0;0;0
137589;067976402X;8;0;0
137589;068484477X;0;0;0
137589;080410753X;0;0;0
137742;043935806X;9;0;0
137742;050552354X;10;0;0
137742;051513287X;7;0;0
137742;051513628X;10;0;0
137803;067080682X;10;0;0
137953;067976402X;7;0;0
137808;080699553X;5;0;0
137817;000649319X;0;0;0
137953;038072846X;7;0;0
138010;088730866X;0;0;0
138010;038079487X;9;0;0
138010;067976402X;0;0;0
138010;075820390X;0;0;0
138018;067154134X;0;0;0
138073;000651202X;0;0;0
138073;033026012X;0;0;0
138073;034068948X;0;0;0
138073;074593983X;0;0;0
138073;014043030X;0;0;0
138073;033041514X;0;0;0
138073;038524939X;0;0;0
138073;075531056X;7;0;0
138073;184067413X;0;0;0
138097;034538427X;10;0;0
138097;037312399X;0;0;0
138097;037324603X;0;0;0
138097;037540435X;0;0;0
138097;038550098X;0;0;0
138097;044023574X;0;0;0
138097;068483216X;0;0;0
138097;055310666X;0;0;0
138097;055310943X;0;0;0
138097;069620780X;0;0;0
137803;207039395X;0;0;0
138003;202028927X;7;0;0
137803;067003245X;5;0;0
137803;344243372X;8;0;0
137942;847640753X;10;0;0
138010;078688813X;0;0;0
138010;031298667X;0;0;0
138018;037541293X;4;0;0
138010;034066049X;6;0;0
138018;039309040X;5;0;0
138010;037570485X;0;0;0
138018;077480906X;0;0;0
138063;226612854X;8;0;0
138073;034067248X;0;0;0
138073;055340427X;0;0;0
138073;074594700X;0;0;0
138097;006018518X;0;0;0
138097;006055679X;0;0;0
138097;006099486X;8;0;0
138097;006105223X;0;0;0
138097;042510107X;0;0;0
138097;067942573X;0;0;0
138124;033028407X;0;0;0
138097;078686303X;0;0;0
138124;014070714X;7;0;0
138124;041502692X;7;0;0
138124;185326041X;5;0;0
138176;014028009X;0;0;0
138176;044022103X;10;0;0
138176;081296683X;5;0;0
138097;084392800X;0;0;0
138097;087795609X;0;0;0
138139;081120068X;10;0;0
138301;044023722X;0;0;0
138368;349923324X;9;0;0
138351;076790592X;0;0;0
138372;087941006X;0;0;0
138300;043935806X;10;0;0
138301;031215707X;8;0;0
138441;014034294X;0;0;0
138441;037327081X;0;0;0
138441;037540435X;0;0;0
138441;042517428X;0;0;0
138441;014017821X;0;0;0
138441;037329218X;0;0;0
138441;044111749X;0;0;0
138441;050552094X;0;0;0
138441;078601475X;0;0;0
138441;042518630X;0;0;0
138441;050552483X;0;0;0
138441;050552516X;0;0;0
138441;051513628X;0;0;0
138441;057120631X;0;0;0
138441;067168972X;0;0;0
138441;068483846X;0;0;0
138441;074352554X;0;0;0
138441;006029471X;0;0;0
138441;006103018X;0;0;0
138441;030712763X;9;0;0
138441;031298460X;0;0;0
138441;037379052X;0;0;0
138441;038076878X;0;0;0
138397;140004538X;10;0;0
138441;037379049X;0;0;0
138441;037380203X;0;0;0
138441;037541620X;0;0;0
138441;038533656X;0;0;0
138441;042519485X;0;0;0
138441;055371354X;6;0;0
138441;042519101X;0;0;0
138441;050552533X;0;0;0
138441;051513239X;0;0;0
138441;074352005X;8;0;0
138441;082177378X;0;0;0
138441;084395048X;4;0;0
138441;084395258X;0;0;0
138441;089845865X;9;0;0
138441;081425022X;0;0;0
138441;087542127X;10;0;0
138441;087542791X;8;0;0
138441;155166707X;0;0;0
138441;155166948X;0;0;0
138441;159179031X;0;0;0
138441;187798826X;0;0;0
138441;189206538X;0;0;0
138543;039304808X;0;0;0
138543;044091017X;8;0;0
138543;002542730x;0;0;0
138543;014029628X;8;0;0
138543;014034991x;9;0;0
138543;034540288X;7;0;0
138543;044990024X;0;0;0
138543;055321313X;10;0;0
138543;055323370X;9;0;0
138441;082177512X;0;0;0
138441;084395275X;0;0;0
138441;158621490X;0;0;0
138455;345313656X;9;0;0
138543;015650300X;9;0;0
138543;034538475X;7;0;0
138543;034545104X;0;0;0
138543;037541326X;0;0;0
138543;037576092X;8;0;0
138543;042513024X;9;0;0
138543;080410753X;10;0;0
138543;081257558X;0;0;0
138543;068484477X;0;0;0
138543;080411109X;0;0;0
138674;051758512X;4;0;0
138672;044023722X;8;0;0
138674;188963610X;7;0;0
138833;080213212X;7;0;0
138674;078711040X;9;0;0
138695;006055424X;0;0;0
138867;044101142X;7;0;0
138979;087785162X;0;0;0
138867;034543076X;8;0;0
138867;038080350X;7;0;0
138867;074347144X;10;0;0
138849;067155302X;0;0;0
138867;067172147X;7;0;0
139084;044021226X;5;0;0
139070;006091341X;0;0;0
139070;014016930X;0;0;0
139070;014023313X;8;0;0
139070;067972818X;10;0;0
139070;074754865X;0;0;0
139141;037348352X;0;0;0
139141;067173976X;5;0;0
139141;067189109X;0;0;0
139141;038075620X;6;0;0
139141;038075911X;0;0;0
139141;038080249X;0;0;0
139179;222613459X;5;0;0
139070;038548237X;0;0;0
139141;037376507X;0;0;0
139141;038081479X;0;0;0
139141;051512608X;0;0;0
139141;067101417X;5;0;0
139141;067173783X;0;0;0
139126;081257639X;9;0;0
139141;067102180X;0;0;0
139287;059063397X;0;0;0
139287;067972866X;7;0;0
139287;067942525X;5;0;0
139300;359629410X;8;0;0
139327;044900192X;0;0;0
139327;075151103X;0;0;0
139209;014017530X;7;0;0
139222;083177830X;10;0;0
139327;088138013X;0;0;0
139387;014004387X;0;0;0
139300;014062063X;0;0;0
139327;044661064X;0;0;0
139387;038533334X;0;0;0
139387;037570504X;0;0;0
139387;044004295X;0;0;0
139451;345312507X;5;0;0
139462;069001029X;0;0;0
139480;225179946X;0;0;0
139480;274360204X;8;0;0
139480;284271007X;0;0;0
139480;208070057X;0;0;0
139480;208070527X;8;0;0
139480;229031224X;8;0;0
139548;080411868X;4;0;0
139586;080213940X;0;0;0
139634;044651652x;0;0;0
139636;051513287X;0;0;0
139387;067146812X;9;0;0
139387;067976402X;0;0;0
139441;067088300X;0;0;0
139462;006440188X;0;0;0
139462;014012389X;0;0;0
139480;207030065X;0;0;0
139480;221103778X;9;0;0
139480;287153540X;0;0;0
139586;067153145X;0;0;0
139480;185326086X;0;0;0
139480;226611140X;0;0;0
139480;271521944X;0;0;0
139548;044023722X;8;0;0
139574;044661209X;9;0;0
139586;188886916X;8;0;0
139706;156718149X;0;0;0
139807;038549744X;0;0;0
139976;003013157X;5;0;0
139998;038097570X;0;0;0
140036;006016848X;0;0;0
140036;006101351X;0;0;0
140036;015668568X;0;0;0
140036;034525483X;7;0;0
140036;067988646X;10;0;0
140036;068481353X;7;0;0
140036;084236899X;0;0;0
140036;084995326X;0;0;0
140036;159052148X;10;0;0
140069;038081658X;5;0;0
140036;093255802X;0;0;0
140069;006251377x;0;0;0
140069;067085025X;6;0;0
140005;006097432X;0;0;0
140036;044100315X;0;0;0
140036;067088300X;0;0;0
140036;067974388X;8;0;0
140005;042513024X;0;0;0
140036;044651652X;0;0;0
140036;051754363X;0;0;0
140036;069401110X;0;0;0
140036;078143372X;7;0;0
140043;034543479X;8;0;0
140048;067102423X;0;0;0
140036;076131346X;9;0;0
140036;084990630X;0;0;0
140036;157856512X;7;0;0
140069;019281513X;6;0;0
140069;093004469x;6;0;0
140087;031205436X;0;0;0
140087;067940676X;0;0;0
140133;055356921X;0;0;0
140168;186046310X;8;0;0
140219;325722575X;0;0;0
140223;044012929X;0;0;0
140087;044020562X;0;0;0
140087;958704049X;0;0;0
140223;034543479X;8;0;0
140184;006100331X;0;0;0
140184;044900192X;0;0;0
140192;014062077X;5;0;0
140080;340412801X;8;0;0
140080;340412815X;9;0;0
